order_id,product_id,unit_price,quantity,discount,total_sale,soma,repeticoes_doid,media,ano_mes
11024,65,"21,05",21,0,"442,05","1966,81",4,"491,7025",1998-04
11024,71,"21,50",50,0,1075,"1966,81",4,"491,7025",1998-04
11025,1,"18,00",10,"0,1",162,270,2,135,1998-04
11025,13,"6,00",20,"0,1",108,270,2,135,1998-04
11026,18,"62,50",8,0,500,1030,2,515,1998-04
11026,51,"53,00",10,0,530,1030,2,515,1998-04
11027,24,"4,50",30,"0,25","101,25","877,725",2,"438,8625",1998-04
11027,62,"49,30",21,"0,25","776,475","877,725",2,"438,8625",1998-04
11028,55,"24,00",35,0,840,2160,2,1080,1998-04
11028,59,"55,00",24,0,1320,2160,2,1080,1998-04
11029,56,"38,00",20,0,760,"1286,8",2,"643,4",1998-04
11029,63,"43,90",12,0,"526,8","1286,8",2,"643,4",1998-04
11030,2,"19,00",100,"0,25",1425,"12615,05",4,"3153,7625",1998-04
11030,5,"21,35",70,0,"1494,5","12615,05",4,"3153,7625",1998-04
11030,29,"123,79",60,"0,25","5570,55","12615,05",4,"3153,7625",1998-04
11030,59,"55,00",100,"0,25",4125,"12615,05",4,"3153,7625",1998-04
11031,1,"18,00",45,0,810,"2393,5",5,"478,7",1998-04
11031,13,"6,00",80,0,480,"2393,5",5,"478,7",1998-04
11031,24,"4,50",21,0,"94,5","2393,5",5,"478,7",1998-04
11031,64,"33,25",20,0,665,"2393,5",5,"478,7",1998-04
11031,71,"21,50",16,0,344,"2393,5",5,"478,7",1998-04
11032,36,"19,00",35,0,665,"8902,5",3,"2967,5",1998-04
11032,38,"263,50",25,0,"6587,5","8902,5",3,"2967,5",1998-04
11032,59,"55,00",30,0,1650,"8902,5",3,"2967,5",1998-04
11033,53,"32,80",70,"0,1","2066,4","3232,8",2,"1616,4",1998-04
11033,69,"36,00",36,"0,1","1166,4","3232,8",2,"1616,4",1998-04
11034,21,"10,00",15,"0,1",135,"539,4",3,"179,8",1998-04
11034,44,"19,45",12,0,"233,4","539,4",3,"179,8",1998-04
11034,61,"28,50",6,0,171,"539,4",3,"179,8",1998-04
11035,1,"18,00",10,0,180,"1754,5",4,"438,625",1998-04
11035,35,"18,00",60,0,1080,"1754,5",4,"438,625",1998-04
11035,42,"14,00",30,0,420,"1754,5",4,"438,625",1998-04
11035,54,"7,45",10,0,"74,5","1754,5",4,"438,625",1998-04
11036,13,"6,00",7,0,42,1692,2,846,1998-04
11036,59,"55,00",30,0,1650,1692,2,846,1998-04
11037,70,"15,00",4,0,60,60,1,60,1998-04
11038,40,"18,40",5,"0,2","73,6","732,6",3,"244,2",1998-04
11038,52,"7,00",2,0,14,"732,6",3,"244,2",1998-04
11038,71,"21,50",30,0,645,"732,6",3,"244,2",1998-04
11039,28,"45,60",20,0,912,3090,4,"772,5",1998-04
11039,35,"18,00",24,0,432,3090,4,"772,5",1998-04
11039,49,"20,00",60,0,1200,3090,4,"772,5",1998-04
11039,57,"19,50",28,0,546,3090,4,"772,5",1998-04
11040,21,"10,00",20,0,200,200,1,200,1998-04
11041,2,"19,00",30,"0,2",456,1773,2,"886,5",1998-04
11041,63,"43,90",30,0,1317,1773,2,"886,5",1998-04
11042,44,"19,45",15,0,"291,75","405,75",2,"202,875",1998-04
11042,61,"28,50",4,0,114,"405,75",2,"202,875",1998-04
11043,11,"21,00",10,0,210,210,1,210,1998-04
11044,62,"49,30",12,0,"591,6","591,6",1,"591,6",1998-04
11045,33,"2,50",15,0,"37,5","1309,5",2,"654,75",1998-04
11045,51,"53,00",24,0,1272,"1309,5",2,"654,75",1998-04
11046,12,"38,00",20,"0,05",722,"1485,8",3,"495,2666667",1998-04
11046,32,"32,00",15,"0,05",456,"1485,8",3,"495,2666667",1998-04
11046,35,"18,00",18,"0,05","307,8","1485,8",3,"495,2666667",1998-04
11047,1,"18,00",25,"0,25","337,5","817,875",2,"408,9375",1998-04
11047,5,"21,35",30,"0,25","480,375","817,875",2,"408,9375",1998-04
11048,68,"12,50",42,0,525,525,1,525,1998-04
11049,2,"19,00",10,"0,2",152,"273,6",2,"136,8",1998-04
11049,12,"38,00",4,"0,2","121,6","273,6",2,"136,8",1998-04
11050,76,"18,00",50,"0,1",810,810,1,810,1998-04
11051,24,"4,50",10,"0,2",36,36,1,36,1998-04
11052,43,"46,00",30,"0,2",1104,1332,2,666,1998-04
11052,61,"28,50",10,"0,2",228,1332,2,666,1998-04
11053,18,"62,50",35,"0,2",1750,3055,3,"1018,333333",1998-04
11053,32,"32,00",20,0,640,3055,3,"1018,333333",1998-04
11053,64,"33,25",25,"0,2",665,3055,3,"1018,333333",1998-04
11054,33,"2,50",10,0,25,305,2,"152,5",1998-04
11054,67,"14,00",20,0,280,305,2,"152,5",1998-04
11055,24,"4,50",15,0,"67,5","1727,5",4,"431,875",1998-04
11055,25,"14,00",15,0,210,"1727,5",4,"431,875",1998-04
11055,51,"53,00",20,0,1060,"1727,5",4,"431,875",1998-04
11055,57,"19,50",20,0,390,"1727,5",4,"431,875",1998-04
11056,7,"30,00",40,0,1200,3740,3,"1246,666667",1998-04
11056,55,"24,00",35,0,840,3740,3,"1246,666667",1998-04
11056,60,"34,00",50,0,1700,3740,3,"1246,666667",1998-04
11057,70,"15,00",3,0,45,45,1,45,1998-04
11058,21,"10,00",3,0,30,858,3,286,1998-04
11058,60,"34,00",21,0,714,858,3,286,1998-04
11058,61,"28,50",4,0,114,858,3,286,1998-04
11059,13,"6,00",30,0,180,1838,3,"612,6666667",1998-04
11059,17,"39,00",12,0,468,1838,3,"612,6666667",1998-04
11059,60,"34,00",35,0,1190,1838,3,"612,6666667",1998-04
11060,60,"34,00",4,0,136,266,2,133,1998-04
11060,77,"13,00",10,0,130,266,2,133,1998-04
11061,60,"34,00",15,0,510,510,1,510,1998-04
11062,53,"32,80",10,"0,2","262,4","406,4",2,"203,2",1998-04
11062,70,"15,00",12,"0,2",144,"406,4",2,"203,2",1998-04
11063,34,"14,00",30,0,420,"1342,95",3,"447,65",1998-04
11063,40,"18,40",40,"0,1","662,4","1342,95",3,"447,65",1998-04
11063,41,"9,65",30,"0,1","260,55","1342,95",3,"447,65",1998-04
11064,17,"39,00",77,"0,1","2702,7","4330,4",5,"866,08",1998-05
11064,41,"9,65",12,0,"115,8","4330,4",5,"866,08",1998-05
11064,53,"32,80",25,"0,1",738,"4330,4",5,"866,08",1998-05
11064,55,"24,00",4,"0,1","86,4","4330,4",5,"866,08",1998-05
11064,68,"12,50",55,0,"687,5","4330,4",5,"866,08",1998-05
11065,30,"25,89",4,"0,25","77,67","189,42",2,"94,71",1998-05
11065,54,"7,45",20,"0,25","111,75","189,42",2,"94,71",1998-05
11066,16,"17,45",3,0,"52,35","928,75",3,"309,5833333",1998-05
11066,19,"9,20",42,0,"386,4","928,75",3,"309,5833333",1998-05
11066,34,"14,00",35,0,490,"928,75",3,"309,5833333",1998-05
11067,41,"9,65",9,0,"86,85","86,85",1,"86,85",1998-05
11068,28,"45,60",8,"0,15","310,08","2027,08",3,"675,6933333",1998-05
11068,43,"46,00",36,"0,15","1407,6","2027,08",3,"675,6933333",1998-05
11068,77,"13,00",28,"0,15","309,4","2027,08",3,"675,6933333",1998-05
11069,39,"18,00",20,0,360,360,1,360,1998-05
11070,1,"18,00",40,"0,15",612,"1629,975",4,"407,49375",1998-05
11070,2,"19,00",20,"0,15",323,"1629,975",4,"407,49375",1998-05
11070,16,"17,45",30,"0,15","444,975","1629,975",4,"407,49375",1998-05
11070,31,"12,50",20,0,250,"1629,975",4,"407,49375",1998-05
11071,7,"30,00",15,"0,05","427,5","484,5",2,"242,25",1998-05
11071,13,"6,00",10,"0,05",57,"484,5",2,"242,25",1998-05
11072,2,"19,00",8,0,152,5218,4,"1304,5",1998-05
11072,41,"9,65",40,0,386,5218,4,"1304,5",1998-05
11072,50,"16,25",22,0,"357,5",5218,4,"1304,5",1998-05
11072,64,"33,25",130,0,"4322,5",5218,4,"1304,5",1998-05
11073,11,"21,00",10,0,210,300,2,150,1998-05
11073,24,"4,50",20,0,90,300,2,150,1998-05
11074,16,"17,45",14,"0,05","232,085","232,085",1,"232,085",1998-05
11075,2,"19,00",10,"0,15","161,5","498,1",3,"166,0333333",1998-05
11075,46,"12,00",30,"0,15",306,"498,1",3,"166,0333333",1998-05
11075,76,"18,00",2,"0,15","30,6","498,1",3,"166,0333333",1998-05
11076,6,"25,00",20,"0,25",375,"792,75",3,"264,25",1998-05
11076,14,"23,25",20,"0,25","348,75","792,75",3,"264,25",1998-05
11076,19,"9,20",10,"0,25",69,"792,75",3,"264,25",1998-05
11077,2,"19,00",24,"0,2","364,8","1255,7205",25,"50,22882",1998-05
11077,3,"10,00",4,0,40,"1255,7205",25,"50,22882",1998-05
11077,4,"22,00",1,0,22,"1255,7205",25,"50,22882",1998-05
11077,6,"25,00",1,"0,02","24,5","1255,7205",25,"50,22882",1998-05
11077,7,"30,00",1,"0,05","28,5","1255,7205",25,"50,22882",1998-05
11077,8,"40,00",2,"0,1",72,"1255,7205",25,"50,22882",1998-05
11077,10,"31,00",1,0,31,"1255,7205",25,"50,22882",1998-05
11077,12,"38,00",2,"0,05","72,2","1255,7205",25,"50,22882",1998-05
11077,13,"6,00",4,0,24,"1255,7205",25,"50,22882",1998-05
11077,14,"23,25",1,"0,03","22,5525","1255,7205",25,"50,22882",1998-05
11077,16,"17,45",2,"0,03","33,853","1255,7205",25,"50,22882",1998-05
11077,20,"81,00",1,"0,04","77,76","1255,7205",25,"50,22882",1998-05
11077,23,"9,00",2,0,18,"1255,7205",25,"50,22882",1998-05
11077,32,"32,00",1,0,32,"1255,7205",25,"50,22882",1998-05
11077,39,"18,00",2,"0,05","34,2","1255,7205",25,"50,22882",1998-05
11077,41,"9,65",3,0,"28,95","1255,7205",25,"50,22882",1998-05
11077,46,"12,00",3,"0,02","35,28","1255,7205",25,"50,22882",1998-05
11077,52,"7,00",2,0,14,"1255,7205",25,"50,22882",1998-05
11077,55,"24,00",2,0,48,"1255,7205",25,"50,22882",1998-05
11077,60,"34,00",2,"0,06","63,92","1255,7205",25,"50,22882",1998-05
11077,64,"33,25",2,"0,03","64,505","1255,7205",25,"50,22882",1998-05
11077,66,"17,00",1,0,17,"1255,7205",25,"50,22882",1998-05
11077,73,"15,00",2,"0,01","29,7","1255,7205",25,"50,22882",1998-05
11077,75,"7,75",4,0,31,"1255,7205",25,"50,22882",1998-05
11077,77,"13,00",2,0,26,"1255,7205",25,"50,22882",1998-05
